name,popularity
Disney James,0.6
Ashwin Mathew,0.6
Sethu Lakshmi,1.38
Antony Varghese,0.6
Sarath Kumar,0.6
Tito Wilson,0.6
Sinoj Varghese,1.4
Ullas Jose Chemban,0.6
Vineeth Vishwam,1.4
Athira Patel,0.84
Sreeja Das,1.38
Benny Varghese,0.6
Merin Jose Pottackal,0.6
Binny Rinky Benjamin,0.6
Sruthi Jayan,0.6
Sreekanth Dasan,0.6
Amrutha Anna Reji,0.6
Murugan Martin,0.65
Wamiqa Gabbi,1.55
Hareesh Peradi,0.996
Mamukkoya,2.113
Aarushi Vedikha,0.6
Minnal George,0.6
Kalesh Kannattu,0.6
Harisree Martin,1.009
Balasaravanan,0.6
Vineeth Sharma,0.6
Tansen Paul,0.6
Monisha Sabu,0.6
Aarushi Vedika,0.6
Vishal Krishna,0.772
Hansika Motwani,0.94
Srikanth Meka,0.6
Raashi Khanna,0.604
Anand,0.608
Kottayam Nazeer,0.6
Varalaxmi Sarathkumar,1.586
Poonam Bajwa,0.859
Megha Mathew,1.38
John Kaippallil,0.98
Santhosh Pandit,0.6
Divya Pillai,0.62
Saju Navodaya,0.6
Thezni Khan,0.6
Divyadarshan,0.6
Ameer Niyaz,1.4
Captain Raju,1.4
Arunoday Singh,0.6
Allu Sirish,0.6
Priyanka Agrawal,0.6
Zoya Zayed Khan,0.6
Sudheer Sukumaran,0.6
Kannan Pattambi,0.6
Srushti Dange,0.996
Kollam Thulasi,0.6
Deepak Jethi,1.38
Krishna Prasad,0.6
Gourav Menon,1.188
Neha Khan,0.6
Jayasurya,0.638
Vineeth Mohan,0.6
Nelson Sooranad,0.762
Unni Rajan P Dev,1.4
Ameya Mathew,0.6
Amala Paul,1.22
Anu Sithara,0.769
Adil Ibrahim,0.6
Ponnamma Babu,0.6
Usha,0.6
Kaviyoor Ponnamma,0.996
Suja Varunee,1.099
Akshara Kishor,0.98
Anju Aravind,0.828
P C George,0.6
Krishna,0.6
Jayakrishnan,0.6
Kumarakom Raghunath,0.6
K L Antony Kochi,0.6
Swaraj Gramika,0.6
Abhija Sivakala,0.6
Sooraj Thelakkad,0.6
Vishak Nair,0.6
Ganapathi S Poduval,0.645
Mareena Michael,1.38
Reena Basheer,0.884
Binoy Nambala,0.6
Shammi Thilakan,0.728
Shruthi Ramachandran,0.6
Sunish Kumar,0.6
Aliyar,0.6
Fr. Bobby Jose Kattikad,0.6
Nazar Latheef,0.656
Bhavana,0.6
Rahul Madhav,0.6
Mishti Chakravarty,0.98
Madhusudhan Rao,0.6
Radhika Sarathkumar,0.6
Prayaga Martin,0.98
Manju Satheesh,0.773
Chali Pala,0.6
Romin Antony Mulakupadam,0.6
Alexander Prasanth,0.98
Nimisha Sajayan,1.033
Sivadas Kannur,0.6
Sibi K Thomas,0.6
Baby,0.6
Madhusoodanan,0.6
Mini K.S,0.6
Arya,0.652
Anikha Surendran,0.6
Sneha,0.98
Malavika Mohanan,0.838
Aaryan Krishna Menon,0.6
Anu Joseph,0.6
Shaam,0.6
Molly Kannamaly,1.488
Prakash Belawadi,1.008
Divya Prabha,0.6
Eric Zachariah,0.6
Satish Sharma,0.6
Rukhsar Rehman,0.6
Priyadarshi Pullikonda,0.6
Jino John,0.6
Manu,0.6
Gayathri Suresh,0.6
Jayaraj Warrier,0.6
Anjali P. Nair,0.6
Hannah Reji Koshy,0.722
Sumangal,0.6
Poojappura Ravi,0.694
Shaun Romy,0.631
Amalda Liz,0.956
P Vijayakumar,0.6
Manju Pathrose,0.6
Rasika Dugal,0.694
Thomas Mathew,0.607
Annu Antony,0.6
Kamalinee Mukherjee,0.6
Makrand Deshpande,0.728
Noby Marcose,0.6
Ajaz Kollam,0.6
Durga Premjith,0.6
M R Gopakumar,0.6
Namitha,0.648
Newik Cullet,0.6
Saiju Agustine,0.6
Achuthanandan,0.6
Poojitha Menon,0.6
Kishor Satya,0.997
Saju Kodiyan,0.6
Nazeer Sankranthi,0.779
Seema G Nair,1.38
Chinnu Kuruvila,0.6
Rosin Jolly,0.6
Jayakumar Parameswaran Pillai,0.6
Devika Nambiar,0.6
Nadirshah,0.6
Bineesh Bastin,0.6
Mahesh,0.694
Ambika Mohan,0.6
Dini Daniel,0.6
Eloor George,0.6
Kalabhavan Yousuf,0.62
Asha Aravind,0.6
Rachana Narayanankutty,0.6
Sreelatha Namboothiri,0.6
Sentrayan,0.98
Samuthirakani,0.727
Meenakshi,0.6
Vimala Raman,0.62
Bineesh Kodiyeri,0.6
Devshi Khanduri,0.6
Sona Heiden,0.6
Bindu Murali,1.38
Suchitra Pillai,0.6
Anu Emmanuel,1.4
Rohini,0.84
Balachandran Chullikkadu,0.6
Jayashri Sivadas,0.6
Vinduja Menon,0.946
Azees Nedumangad,1.4
Madan Mohan,0.6
Madhu Mohan,0.6
Bobby Mohan,0.6
Manju Vani,0.828
Cobra Rajesh,0.6
Natasha Suri,0.98
Prasanth Punnapra,0.6
Lakshmi Ramakrishnan,2.338
Ashwin Kumar,0.6
Aima Sebastian,0.6
Stacen Varghese,0.6
T G Ravi,0.84
Neha Saxena,0.6
Jagadish,0.6
Sampath Raj,1.22
Biju Pappan,0.618
Andrea Jeremiah,1.234
Mohan Jose,1.38
Harisree Ashokan,0.98
Pasupathy Masilamani,1.744
Balachandra Menon,0.6
Drishya Raghunath,1.581
Delna Davis,0.6
Justin John,0.6
Abi,0.6
Vinod Kovoor,0.648
Niyas Backer,1.4
Rajisha Vijayan,0.6
Naaji,0.6
Chinnu Nair,0.6
Tom Alter,0.6
Kausalya,1.96
Ivana,0.6
Govind Padmasoorya,0.6
Sharanya Menon,1.048
Pearle Maaney,0.6
Nyla Usha,0.6
Arya Rohit,0.6
Channing Tatum,8.572
Jamie Foxx,11.326
Joey King,4.955
Maggie Gyllenhaal,6.188
Richard Jenkins,3.8
James Woods,5.527
Nicolas Wright,3.585
Jimmi Simpson,5.177
Michael Murphy,2.332
Rachelle Lefevre,3.088
Lance Reddick,5.525
Matt Craven,1.306
Jake Weber,2.344
Peter Jacobson,2.864
Jason Clarke,4.969
Kevin Rankin,3.13
Garcelle Beauvais,3.184
Falk Hentschel,1.364
Romano Orzari,2.566
Jackie Geary,3.605
Ben Mankiewicz,0.604
Neil Napier,0.774
Andrew Simms,0.6
Cat Lemieux,0.98
Alain Moussi,1.536
Ajmal Ameer,0.6
Mythili,0.84
Gokul Krishnan,0.6
Parvathi Menon,0.6
Rahul R Nair,0.6
Eva Prakash,0.6
Ananth Nag,0.828
Nandini Sree,0.6
Rinsa Jacob,0.6
Rajini Chandy,0.833
Isha Talwar,0.6
Riyaz Khan,0.6
Sajitha Betti,0.6
Kalaranjini,0.84
Sneha Raj,0.6
Sija Rose,0.6
Shilpa Raj,0.6
George Tharakan K.J,0.6
Vijayan Karanthoor,0.6
Aparna Gopinath,0.6
Kalpana,0.6
Nassar,0.946
Sathyaraj,0.62
Kainaat Arora,0.6
Rahul Dev,0.982
Junaid Sheikh,0.6
Kalakalyani,0.6
Abhijeet Paul,0.6
Sreerag Nambiar,0.6
Kazan Khan,0.6
Jewel Mary,0.6
Stevin Stephen Kagoo,0.6
Sruthi Lakshmi,1.4
Mithun Ramesh,0.6
Viji Chandrasekhar,1.428
Moideen Koya K K,0.6
Namitha Pramod,0.6
Shafique Rahiman,0.6
Sreelakshmi,0.6
Vineeth Kumar,0.6
Bobby Simha,0.6
Dhyan Sreenivasan,0.6
Sneha Unnikrishnan,0.6
K. T. S. Padannayil,0.6
Kulappulli Leela,0.6
Purushan Kottayam,0.6
Sanoop Santhosh,0.6
Angana Roy,0.84
Priyal Gor,0.772
Kabir Bedi,1.315
Samskruthy Shenoy,0.6
Sunil Babu,0.6
Jyothi Krishna,0.6
Renjini Rupesh,0.6
Krishna Prabha,1.4
Aqsa Bhatt,0.6
Vijayakumari,0.84
Swathi Reddy,1.38
Isha Sharvani,0.6
Steev Thekkanath,0.6
Thomas Berly,0.6
Sherrin Varghese,0.6
Andrea,0.6
Angela,0.6
P N Sunny,0.6
Aparna Vinod,0.6
Rizabawa,1.4
Guru Somasundaram,0.6
Shraddha Srinath,0.863
Prakash Bare,0.6
Alexandra Bartee,0.6
Christina Leidel,0.6
Lyndrez Leslie,0.6
Nirmal Sahadev,0.6
Lee Armstrong,0.828
Yolanda Asher,0.6
Dhanish Karthik,0.608
Janani Iyer,0.6
